CustomerKey,FirstName,LastName,BirthDate,MaritalStatus,Gender,YearlyIncome,TotalChildren,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,DateFirstPurchase,CommuteDistance
13157,Heidi,Gonzalez,22/08/1945,M,F,30000,2,Partial College,Clerical,0,2,30/08/2013,5-10 Miles
13158,Casey,Xu,11/09/1946,M,F,40000,2,Bachelors,Management,1,2,05/02/2013,0-1 Miles
13159,Roberto,Ramos,13/04/1947,M,M,40000,2,Bachelors,Management,1,2,27/07/2013,5-10 Miles
13160,Willie,Xu,06/08/1948,M,M,70000,2,Graduate Degree,Management,1,1,24/06/2012,5-10 Miles
13161,Jose,Moore,22/10/1981,M,M,40000,0,High School,Skilled Manual,1,2,09/01/2012,5-10 Miles
13162,Nina,Nath,20/10/1981,S,F,40000,0,Partial College,Skilled Manual,1,1,16/07/2013,5-10 Miles
13163,Noah,Lopez,06/09/1981,M,M,40000,0,Partial College,Skilled Manual,1,1,30/05/2013,5-10 Miles
13164,Olivia,Ward,01/11/1981,S,F,40000,0,Partial College,Skilled Manual,1,1,30/06/2013,5-10 Miles
13165,Wyatt,Walker,21/03/1982,S,M,40000,0,Partial College,Skilled Manual,0,1,14/01/2012,1-2 Miles
13166,Kyle,Chen,10/09/1981,M,M,40000,0,Partial College,Skilled Manual,0,1,22/03/2013,1-2 Miles
13167,Mario,Tang,01/01/1980,S,M,30000,0,Partial College,Skilled Manual,0,1,06/11/2013,1-2 Miles
13168,Hannah,Price,16/09/1979,S,F,30000,0,Partial College,Skilled Manual,1,1,26/09/2013,5-10 Miles
13169,Caleb,Griffin,31/08/1977,S,M,80000,0,Bachelors,Management,0,1,05/06/2013,1-2 Miles
13170,Sebastian,Reed,07/07/1977,S,M,80000,0,Bachelors,Management,1,1,28/03/2013,1-2 Miles
13171,Catherine,Torres,06/12/1973,S,F,80000,0,Bachelors,Management,1,1,30/01/2013,1-2 Miles
13172,Isabella,Cook,18/03/1974,S,F,80000,0,Bachelors,Management,0,1,06/10/2013,1-2 Miles
13173,Dalton,Brooks,14/03/1974,M,M,80000,0,Bachelors,Management,0,1,09/01/2012,0-1 Miles
13174,Gabriella,Morris,01/11/1973,S,F,80000,0,Bachelors,Management,0,1,17/01/2012,1-2 Miles
13175,Noah,Smith,09/08/1973,M,M,90000,4,Bachelors,Management,1,1,25/06/2013,0-1 Miles
13176,Kurt,Chander,28/02/1973,S,M,130000,0,Graduate Degree,Management,0,2,28/01/2012,0-1 Miles
13177,Taylor,Rogers,26/08/1968,S,F,70000,0,Partial College,Skilled Manual,0,2,27/01/2012,5-10 Miles
13178,Megan,Gray,15/10/1968,S,F,80000,4,Bachelors,Management,1,0,10/01/2012,1-2 Miles
13179,Adrian,Sanchez,17/12/1947,M,M,80000,5,Bachelors,Management,1,2,15/04/2013,1-2 Miles
13180,Leslie,Sanz,22/08/1947,M,F,80000,5,Bachelors,Management,1,2,14/05/2013,5-10 Miles
13181,Brian,Morgan,21/06/1948,M,M,90000,5,Bachelors,Management,1,2,17/03/2013,1-2 Miles
13182,Jeremy,Bennett,14/11/1953,M,M,90000,5,Bachelors,Management,0,2,22/09/2013,1-2 Miles
13183,Christian,Jenkins,18/01/1948,M,M,90000,5,Bachelors,Management,1,2,12/03/2013,5-10 Miles
13184,Miguel,Perez,23/08/1953,M,M,90000,5,Bachelors,Management,1,2,17/10/2013,5-10 Miles
13185,William,Lee,26/06/1948,M,M,100000,2,Graduate Degree,Management,1,3,17/03/2013,5-10 Miles
13186,Marcus,Sanders,23/05/1948,M,M,110000,2,Graduate Degree,Management,0,2,09/05/2013,5-10 Miles
13187,Evan,Wright,14/02/1948,M,M,110000,2,Graduate Degree,Management,1,2,30/04/2013,5-10 Miles
13188,Anthony,Davis,20/07/1947,M,M,120000,2,Graduate Degree,Management,1,3,12/10/2013,5-10 Miles
13189,Gloria,Romero,31/03/1953,S,F,120000,2,Graduate Degree,Management,1,3,20/01/2012,5-10 Miles
13190,Jonathan,Diaz,09/08/1947,S,M,120000,2,Graduate Degree,Management,1,3,10/01/2012,5-10 Miles
13191,Emma,Rodriguez,14/07/1954,M,F,90000,5,Bachelors,Management,1,2,30/08/2013,1-2 Miles
13192,Hunter,Martinez,12/09/1948,M,M,110000,2,Bachelors,Management,1,2,09/11/2013,5-10 Miles
13193,Kevin,Evans,05/11/1948,M,M,110000,2,Bachelors,Management,1,2,06/07/2013,5-10 Miles
13194,Kevin,Carter,23/02/1949,M,M,110000,2,Bachelors,Management,1,2,19/09/2013,5-10 Miles
13195,Aaron,Perry,23/05/1960,M,M,110000,2,Bachelors,Management,1,2,09/04/2013,5-10 Miles
13196,Kimberly,Sanders,29/10/1954,M,F,110000,2,Bachelors,Management,0,3,08/10/2013,5-10 Miles
13197,Katherine,Smith,25/06/1949,M,F,120000,2,Graduate Degree,Management,1,3,07/04/2013,5-10 Miles
13198,Cindy,Gray,14/04/1949,M,F,120000,2,Bachelors,Management,1,4,23/02/2013,5-10 Miles
13199,Timothy,Stewart,22/12/1948,S,M,130000,2,Bachelors,Management,0,4,28/01/2013,0-1 Miles
13200,Jessica,Miller,06/01/1949,M,F,130000,2,Bachelors,Management,0,4,10/11/2013,5-10 Miles
13201,Nicholas,Davis,20/02/1950,S,M,70000,4,Bachelors,Management,1,2,16/07/2013,10+ Miles
13202,Natasha,Romero,17/10/1949,S,F,70000,4,Bachelors,Management,0,2,08/01/2012,1-2 Miles
13203,Bailey,Bell,10/10/1949,S,F,70000,4,Bachelors,Management,1,2,28/01/2012,1-2 Miles
13204,Savannah,Parker,04/08/1955,S,F,70000,4,Bachelors,Management,1,2,04/11/2013,10+ Miles
13205,Jerome,Torres,06/02/1950,M,M,70000,5,Bachelors,Management,1,2,19/01/2012,1-2 Miles
13206,Emily,Flores,18/06/1956,S,F,70000,5,Bachelors,Management,1,2,17/02/2013,2-5 Miles
13207,Kenneth,Rai,07/10/1956,M,M,70000,5,Bachelors,Management,1,2,06/10/2013,10+ Miles
13208,Cassidy,Bryant,01/04/1951,S,F,70000,5,Bachelors,Management,1,3,31/12/2011,10+ Miles
13209,Alexandria,Bailey,14/01/1951,M,F,60000,4,Bachelors,Management,1,2,31/08/2013,10+ Miles
13210,Ethan,Simmons,24/11/1950,M,M,60000,4,Bachelors,Management,1,2,31/12/2011,10+ Miles
13211,James,Jai,11/06/1951,M,M,60000,4,Bachelors,Management,1,2,19/01/2014,2-5 Miles
13212,Logan,Phillips,07/02/1951,M,M,60000,4,Bachelors,Management,1,2,27/01/2012,10+ Miles
13213,Courtney,King,30/08/1951,M,F,60000,4,Bachelors,Management,1,2,08/03/2013,2-5 Miles
13214,Elijah,Adams,19/06/1952,M,M,60000,4,Bachelors,Management,1,3,11/01/2012,2-5 Miles
13215,Colleen,Sharma,29/10/1951,M,F,60000,5,Bachelors,Management,1,3,12/08/2013,10+ Miles
13216,Mary,Mitchell,14/03/1952,M,F,60000,5,Bachelors,Management,1,3,08/05/2013,10+ Miles
13217,Julian,Alexander,22/04/1957,S,M,60000,5,Bachelors,Management,1,3,17/09/2013,10+ Miles
13218,Melissa,Bryant,28/07/1951,M,F,60000,5,Bachelors,Management,1,3,02/11/2013,10+ Miles
13219,Rafael,Shan,22/08/1951,M,M,60000,5,Bachelors,Management,1,3,05/10/2013,10+ Miles
13220,Isabella,Hernandez,25/01/1952,M,F,70000,3,Bachelors,Management,1,1,31/12/2011,10+ Miles
13221,Madeline,Hall,04/06/1952,M,F,70000,3,Bachelors,Management,1,1,18/01/2012,10+ Miles
13222,Arturo,Liu,30/08/1951,M,M,70000,4,Bachelors,Management,0,1,22/03/2013,1-2 Miles
13223,Noah,Lee,06/01/1952,S,M,70000,4,Bachelors,Management,1,1,25/10/2013,10+ Miles
13224,Amanda,Brooks,11/08/1951,M,F,70000,4,Bachelors,Management,1,1,22/01/2012,10+ Miles
13225,Jésus,Suarez,19/12/1952,M,M,60000,5,Bachelors,Management,0,3,09/01/2012,2-5 Miles
13226,Jenna,Mitchell,09/09/1952,M,F,60000,5,Bachelors,Management,1,3,04/01/2012,10+ Miles
13227,Alexander,Wilson,21/11/1952,M,M,60000,5,Bachelors,Management,1,3,14/04/2013,2-5 Miles
13228,Thomas,Sanchez,28/10/1952,M,M,60000,5,Bachelors,Management,1,3,26/07/2013,10+ Miles
13229,Dylan,Wang,02/02/1953,M,M,70000,4,Bachelors,Management,1,1,03/07/2013,1-2 Miles
13230,Chloe,Bryant,07/09/1952,M,F,70000,4,Bachelors,Management,1,1,14/01/2012,10+ Miles
13231,Alexia,Ross,10/04/1954,M,F,40000,2,High School,Professional,1,2,24/04/2013,2-5 Miles
13232,Kaitlyn,Baker,19/04/1954,S,F,60000,2,Partial College,Professional,1,1,07/09/2013,10+ Miles
13233,Richard,Coleman,04/06/1954,M,M,60000,2,Partial College,Professional,1,1,19/02/2012,10+ Miles
13234,Robert,Lewis,19/08/1959,S,M,60000,2,Partial College,Professional,1,1,31/01/2013,10+ Miles
13235,Jonathan,Robinson,22/03/1954,M,M,60000,2,Partial College,Professional,1,2,18/02/2013,10+ Miles
13236,Robert,Wang,22/11/1953,M,M,60000,2,Partial College,Professional,1,2,20/10/2013,10+ Miles
13237,Devin,Stewart,20/10/1953,M,M,70000,4,Bachelors,Management,0,2,16/02/2012,1-2 Miles
13238,John,Williams,25/04/1954,M,M,70000,4,Bachelors,Management,1,2,06/02/2012,10+ Miles
13239,Matthew,Thomas,11/04/1960,M,M,40000,2,Partial High School,Skilled Manual,1,2,24/05/2013,2-5 Miles
13240,Blake,Foster,05/11/1960,M,M,60000,2,Bachelors,Management,1,0,31/08/2013,10+ Miles
13241,Natalie,Ward,01/01/1961,M,F,40000,2,Partial High School,Skilled Manual,1,2,04/09/2013,10+ Miles
13242,Kyle,Yang,05/05/1961,S,M,70000,4,Partial College,Professional,1,1,09/10/2013,10+ Miles
13243,Alyssa,Davis,12/05/1957,S,F,70000,2,High School,Professional,1,2,05/02/2012,10+ Miles
13244,Jose,Sharma,20/04/1957,M,M,70000,2,High School,Professional,1,2,10/10/2013,2-5 Miles
13245,Angel,Scott,21/12/1956,M,M,60000,2,Partial College,Professional,0,1,07/07/2013,2-5 Miles
13246,Hailey,Perez,25/07/1957,M,F,60000,3,High School,Professional,1,2,29/01/2012,10+ Miles
13247,Zachary,Chen,11/05/1963,M,M,60000,3,High School,Professional,1,2,13/02/2012,10+ Miles
13248,Isabella,Martinez,03/09/1957,M,F,60000,3,High School,Professional,1,2,30/01/2012,10+ Miles
13249,Ryan,Perry,18/01/1958,M,M,70000,4,Partial College,Professional,1,2,10/04/2013,10+ Miles
13250,Jordan,King,19/02/1963,M,F,70000,4,Partial College,Professional,1,2,20/02/2012,10+ Miles
13251,Raymond,Malhotra,12/08/1974,M,M,130000,2,Partial College,Professional,1,4,01/11/2012,5-10 Miles
13252,Bianca,Lu,31/12/1963,M,F,130000,2,Partial College,Professional,1,2,10/11/2012,0-1 Miles
13253,Carly,Xie,13/11/1974,M,F,130000,2,Partial College,Professional,1,2,02/11/2012,0-1 Miles
13254,Beth,Gomez,23/07/1963,M,F,150000,1,Partial College,Professional,1,3,11/12/2012,0-1 Miles
13255,Lance,Blanco,23/09/1962,M,M,130000,2,Partial College,Professional,1,2,02/12/2012,0-1 Miles
13256,Abby,Subram,13/05/1963,S,F,130000,2,Partial College,Professional,0,2,13/12/2012,0-1 Miles
13257,Jon,Chander,03/01/1963,M,M,130000,2,Partial College,Professional,1,2,13/01/2011,0-1 Miles
13258,Anne,Dominguez,31/08/1962,M,F,130000,2,Partial College,Professional,1,2,05/01/2011,5-10 Miles
13259,Allen,Garcia,07/05/1963,M,M,130000,2,Partial College,Professional,0,2,23/01/2011,5-10 Miles
13260,James,Flores,08/04/1963,M,M,130000,3,Partial College,Professional,1,2,17/01/2011,0-1 Miles
13261,Lindsey,Andersen,03/10/1962,M,F,130000,3,Partial College,Professional,0,2,08/01/2011,5-10 Miles
13262,Jaime,Nara,20/04/1963,M,M,150000,2,High School,Professional,1,4,22/03/2013,0-1 Miles
13263,Kate,Anand,22/10/1961,S,F,110000,2,Partial College,Professional,1,4,13/11/2011,5-10 Miles
13264,Melanie,Sanchez,20/11/1961,M,F,120000,3,High School,Professional,1,4,03/01/2011,5-10 Miles
13265,Luke,Adams,21/07/1961,S,M,120000,3,High School,Professional,1,4,11/01/2011,5-10 Miles
13266,Samuel,Wang,11/01/1962,M,M,70000,3,Partial College,Professional,0,2,20/03/2013,0-1 Miles
13267,Matthew,Moore,02/09/1937,M,M,30000,4,High School,Professional,0,2,11/04/2013,1-2 Miles
13268,Katherine,Parker,21/01/1938,M,F,40000,3,Partial College,Professional,0,2,13/02/2013,1-2 Miles
13269,Rachel,Martin,05/09/1937,S,F,50000,2,Graduate Degree,Management,0,2,12/02/2012,1-2 Miles
13270,Mason,Baker,26/04/1939,S,M,50000,2,Graduate Degree,Management,1,2,27/09/2013,5-10 Miles
13271,Ryan,Anderson,19/06/1939,M,M,50000,2,Graduate Degree,Management,1,2,15/09/2013,5-10 Miles
13272,Jordan,Gonzalez,12/10/1938,S,F,90000,3,Graduate Degree,Management,1,1,29/10/2013,5-10 Miles
13273,Elizabeth,Lee,01/08/1938,S,F,110000,1,Graduate Degree,Management,1,2,25/02/2012,2-5 Miles
13274,Joshua,Lee,01/10/1970,S,M,90000,4,Partial College,Professional,1,3,31/01/2012,2-5 Miles
13275,Carlos,Murphy,24/02/1971,M,M,100000,3,Bachelors,Management,1,4,10/02/2013,0-1 Miles
13276,Sarah,Johnson,16/03/1976,M,F,100000,3,Bachelors,Management,1,4,04/12/2013,0-1 Miles
13277,Nathan,Brown,22/02/1971,S,M,100000,4,Partial College,Professional,1,4,16/02/2012,2-5 Miles
13278,Jorge,Hu,09/05/1971,S,M,110000,2,Bachelors,Management,1,3,26/02/2012,2-5 Miles
13279,Rachel,Howard,02/05/1971,M,F,130000,1,Graduate Degree,Management,1,4,02/02/2012,1-2 Miles
13280,Bailey,Adams,12/02/1981,M,F,90000,5,Partial College,Professional,1,3,22/02/2012,2-5 Miles
13281,Brent,Li,14/05/1975,M,M,110000,4,Bachelors,Management,1,4,10/01/2014,2-5 Miles
13282,Madison,Price,08/12/1980,M,F,120000,4,Partial College,Professional,1,4,27/11/2013,2-5 Miles
13283,Dakota,Griffin,19/06/1962,M,M,80000,3,Partial College,Professional,0,2,05/02/2012,0-1 Miles
13284,Victoria,Butler,07/02/1962,M,F,80000,3,Partial College,Professional,0,2,03/04/2013,2-5 Miles
13285,Kara,Chavez,07/12/1968,M,F,80000,4,Partial College,Professional,1,2,06/02/2013,0-1 Miles
13286,Hannah,Rodriguez,06/10/1974,S,F,90000,0,Partial College,Professional,0,1,10/02/2012,10+ Miles
13287,Brandon,Rodriguez,02/03/1969,S,M,110000,4,Bachelors,Management,1,4,11/02/2012,5-10 Miles
13288,Jackson,Lopez,15/03/1980,M,M,120000,4,Partial College,Professional,1,3,26/02/2012,5-10 Miles
13289,Alexandria,Coleman,22/08/1978,M,F,70000,5,Partial College,Professional,1,3,09/07/2013,5-10 Miles
13290,Jordan,Campbell,30/12/1967,M,M,80000,5,Partial College,Professional,1,3,21/04/2013,5-10 Miles
13291,Nina,Xu,25/08/1967,M,F,80000,5,Partial College,Professional,1,3,25/05/2013,5-10 Miles
13292,Paula,Carlson,08/08/1973,S,F,90000,5,Partial College,Professional,1,4,18/02/2012,5-10 Miles
13293,Barbara,Lu,10/01/1968,M,F,110000,1,Bachelors,Management,1,2,20/07/2013,5-10 Miles
13294,Cassidy,Hughes,09/12/1966,M,F,80000,5,Partial College,Professional,1,3,06/10/2013,1-2 Miles
13295,Jasmine,Jackson,19/10/1972,M,F,90000,4,High School,Professional,1,2,23/01/2014,5-10 Miles
13296,Seth,Anderson,18/11/1966,M,M,110000,1,Bachelors,Management,1,3,27/03/2013,5-10 Miles
13297,Arthur,Rubio,20/12/1966,M,M,110000,1,Partial College,Professional,1,4,26/07/2013,5-10 Miles
13298,Anna,Harris,23/07/1972,M,F,130000,1,Bachelors,Management,0,3,19/02/2012,2-5 Miles
13299,Vanessa,Ross,14/04/1967,M,F,130000,1,Bachelors,Management,1,3,25/02/2012,2-5 Miles
13300,Timothy,Hernandez,03/09/1966,M,M,60000,2,High School,Professional,0,2,30/08/2013,5-10 Miles
13301,Angela,Stewart,30/01/1966,S,F,60000,2,High School,Professional,1,2,15/09/2013,5-10 Miles
13302,Cole,Torres,14/02/1961,S,M,60000,2,High School,Professional,1,2,01/03/2013,5-10 Miles
13303,Jonathan,Martinez,30/09/1966,M,M,70000,4,High School,Professional,1,0,03/05/2013,1-2 Miles
13304,Sara,Peterson,24/06/1961,S,F,70000,4,High School,Professional,1,0,26/02/2012,5-10 Miles
13305,Oscar,Alexander,18/09/1971,M,M,70000,4,High School,Professional,1,0,04/05/2013,5-10 Miles
13306,Kaitlyn,Cox,27/05/1961,M,F,70000,4,High School,Professional,0,0,16/12/2013,1-2 Miles
13307,Michelle,Stone,09/11/1940,M,F,100000,2,Graduate Degree,Management,1,4,04/06/2013,5-10 Miles
13308,Kaitlyn,King,15/09/1941,M,F,60000,2,Graduate Degree,Management,1,2,27/04/2013,5-10 Miles
13309,Angela,Sanders,18/05/1947,M,F,90000,4,Bachelors,Management,1,2,19/04/2013,5-10 Miles
13310,Miguel,Barnes,18/05/1966,M,M,100000,0,Partial College,Professional,1,0,13/03/2013,1-2 Miles
13311,Isabella,Reed,23/09/1965,M,F,100000,0,Partial College,Professional,1,1,25/12/2013,5-10 Miles
13312,Natalie,Jenkins,17/11/1965,M,F,110000,3,Partial College,Professional,1,4,22/07/2013,2-5 Miles
13313,Megan,Stone,07/09/1971,M,F,120000,1,High School,Professional,0,4,13/03/2013,2-5 Miles
13314,Jordan,Hernandez,31/01/1966,M,M,120000,1,High School,Professional,1,4,16/02/2012,5-10 Miles
13315,Lucas,Thomas,01/10/1959,M,M,80000,2,Partial High School,Skilled Manual,1,2,25/02/2012,5-10 Miles
13316,Angel,Rivera,15/10/1959,M,M,80000,3,Partial High School,Skilled Manual,1,2,24/02/2012,5-10 Miles
13317,Jeremiah,Long,08/03/1960,S,M,60000,2,High School,Professional,1,2,23/11/2013,5-10 Miles
13318,Amber,Perez,25/08/1959,M,F,60000,2,Partial High School,Skilled Manual,1,2,12/02/2013,5-10 Miles
13319,Charles,Howard,30/08/1959,S,M,70000,3,High School,Professional,1,1,02/02/2012,5-10 Miles
13320,Jasmine,Jones,15/11/1958,S,F,70000,3,Graduate Degree,Management,0,2,26/02/2013,1-2 Miles
13321,Arianna,Barnes,18/04/1959,S,F,70000,3,Graduate Degree,Management,0,2,30/12/2013,1-2 Miles
13322,Elizabeth,Patterson,19/11/1958,S,F,70000,3,Graduate Degree,Management,1,2,09/05/2013,5-10 Miles
13323,Adam,Adams,19/09/1958,M,M,70000,3,Graduate Degree,Management,0,2,13/12/2013,1-2 Miles
13324,Florian,Stiller,20/03/1943,M,F,130000,2,Bachelors,Management,1,3,07/02/2012,0-1 Miles
13325,Marcus,Wright,04/07/1943,M,M,90000,5,Bachelors,Management,0,2,04/02/2012,1-2 Miles
13326,Bob,Fernandez,13/02/1944,M,M,130000,2,Bachelors,Management,0,4,04/02/2012,2-5 Miles
13327,Isabelle,Russell,08/01/1944,M,F,170000,1,Graduate Degree,Management,1,4,20/07/2013,0-1 Miles
13328,Albert,Serrano,13/01/1945,S,M,80000,4,Graduate Degree,Management,1,2,13/04/2013,5-10 Miles
13329,Jake,Wang,01/09/1944,M,M,90000,5,Bachelors,Management,1,2,11/02/2012,1-2 Miles
13330,Maria,Patterson,01/05/1945,M,F,100000,2,Graduate Degree,Management,1,3,02/04/2013,1-2 Miles
13331,Lauren,Diaz,21/05/1945,M,F,130000,2,Bachelors,Management,1,4,12/07/2013,0-1 Miles
13332,Neil,Alonso,02/04/1946,M,M,90000,5,Bachelors,Management,1,2,17/10/2013,5-10 Miles
13333,Tara,Chander,12/08/1945,M,F,90000,5,Bachelors,Management,0,2,24/09/2013,1-2 Miles
13334,Melanie,Rivera,18/10/1945,M,F,90000,5,Bachelors,Management,1,2,31/07/2013,1-2 Miles
13335,Alyssa,Barnes,17/02/1951,S,F,90000,5,Bachelors,Management,1,2,30/11/2013,5-10 Miles
13336,Deanna,Gill,20/04/1946,M,F,100000,2,Graduate Degree,Management,1,3,08/04/2013,5-10 Miles
13337,Lauren,Cox,05/05/1953,M,F,80000,5,Bachelors,Management,1,2,06/06/2013,5-10 Miles
13338,Jada,Carter,08/08/1953,S,F,90000,5,Bachelors,Management,1,2,26/01/2014,5-10 Miles
13339,Nicole,Clark,19/07/1947,S,F,90000,5,Bachelors,Management,1,2,09/02/2013,5-10 Miles
13340,Natalie,Edwards,31/10/1947,M,F,90000,5,Bachelors,Management,1,2,18/02/2012,1-2 Miles
13341,Lucas,King,14/03/1948,M,M,90000,5,Bachelors,Management,1,2,15/02/2013,5-10 Miles
13342,Brandon,Jackson,15/12/1947,S,M,90000,5,Bachelors,Management,1,2,07/11/2013,5-10 Miles
13343,Melanie,Bradley,21/09/1953,M,F,90000,5,Bachelors,Management,1,2,06/05/2013,1-2 Miles
13344,Caitlin,Reed,10/03/1948,M,F,110000,2,Bachelors,Management,1,2,02/05/2013,5-10 Miles
13345,Dalton,Butler,30/08/1947,M,M,130000,2,Bachelors,Management,1,4,22/05/2013,0-1 Miles
13346,Gregory,Chande,22/11/1948,S,M,110000,2,Bachelors,Management,1,3,18/02/2012,5-10 Miles
13347,Rachel,Hall,01/07/1948,M,F,120000,2,Bachelors,Management,1,4,05/06/2013,5-10 Miles
13348,Noah,Young,18/08/1948,M,M,130000,2,Bachelors,Management,1,4,05/02/2012,0-1 Miles
13349,Kaitlyn,Gonzalez,04/04/1949,M,F,130000,2,Bachelors,Management,1,4,13/02/2013,5-10 Miles
13350,Isaac,Sandberg,02/03/1949,M,M,170000,2,Graduate Degree,Management,0,2,18/04/2013,5-10 Miles
13351,Mariah,Cox,25/10/1949,S,F,70000,4,Bachelors,Management,1,2,19/02/2012,1-2 Miles
13352,Joseph,Davis,03/03/1955,S,M,70000,4,Bachelors,Management,1,2,21/06/2013,10+ Miles
13353,Jordyn,Coleman,22/09/1955,S,F,60000,4,Graduate Degree,Management,1,2,22/02/2012,10+ Miles
13354,Eric,Campbell,08/11/1955,M,M,70000,5,Bachelors,Management,1,2,25/02/2012,10+ Miles
13355,Jackson,Jai,24/03/1950,M,M,70000,5,Bachelors,Management,1,2,12/02/2012,10+ Miles
13356,Stefanie,Prasad,04/11/1950,M,F,60000,4,Bachelors,Management,1,2,16/10/2013,2-5 Miles
13357,Blake,Gonzales,27/03/1951,S,M,60000,4,Bachelors,Management,1,2,05/02/2012,10+ Miles
13358,Alexandra,Edwards,13/12/1950,M,F,60000,4,Bachelors,Management,1,2,20/09/2013,10+ Miles
13359,Ian,Wood,02/03/1951,M,M,60000,4,Bachelors,Management,1,2,30/01/2012,10+ Miles
13360,Jada,Cook,03/07/1951,M,F,60000,5,Bachelors,Management,1,3,04/02/2013,10+ Miles
13361,Cameron,Jai,29/02/1952,M,M,60000,5,Bachelors,Management,1,3,25/02/2012,2-5 Miles
13362,Destiny,Morgan,08/08/1962,S,F,60000,5,Bachelors,Management,1,3,04/02/2012,10+ Miles
13363,Sydney,Allen,14/12/1951,M,F,70000,3,Bachelors,Management,1,1,28/02/2013,1-2 Miles
13364,Natalie,Anderson,01/04/1952,S,F,70000,4,Bachelors,Management,1,1,15/05/2013,10+ Miles
13365,Luke,Shan,21/09/1957,M,M,70000,4,Bachelors,Management,1,1,11/09/2013,1-2 Miles
13366,Austin,Davis,06/05/1957,M,M,70000,4,Bachelors,Management,1,1,26/05/2013,10+ Miles
13367,Savannah,Edwards,11/10/1952,M,F,70000,4,Bachelors,Management,1,1,27/02/2012,10+ Miles
13368,Kyle,Henderson,18/12/1969,M,M,70000,4,Bachelors,Management,0,1,26/10/2013,1-2 Miles
13369,Mariah,Henderson,13/02/1953,M,F,80000,5,Bachelors,Management,1,2,02/02/2012,5-10 Miles
13370,Blake,Ross,19/03/1959,M,M,60000,2,Partial College,Professional,1,1,18/11/2013,10+ Miles
13371,Sydney,Gonzales,17/11/1959,S,F,60000,2,Partial College,Professional,1,1,06/08/2013,10+ Miles
13372,Isaac,Edwards,28/05/1954,M,M,60000,2,Partial College,Professional,1,2,04/02/2013,10+ Miles
13373,Michelle,Murphy,01/09/1953,S,F,60000,2,Partial College,Professional,1,2,31/03/2013,10+ Miles
13374,Marco,Martinez,17/05/1959,M,M,60000,2,Partial College,Professional,0,2,13/10/2013,2-5 Miles
13375,Jason,Kumar,09/10/1953,M,M,60000,2,Partial College,Professional,1,2,03/12/2013,10+ Miles
13376,Jerry,Rai,31/08/1959,M,M,60000,2,Partial College,Professional,1,2,26/09/2013,2-5 Miles
13377,Thomas,Hernandez,13/09/1953,M,M,70000,4,Bachelors,Management,1,2,01/05/2013,10+ Miles
13378,Alexandra,Bailey,14/09/1959,M,F,70000,4,Partial College,Professional,1,2,31/01/2012,1-2 Miles
13379,Bailey,Morris,11/11/1954,S,F,60000,2,Partial College,Professional,1,2,17/07/2013,2-5 Miles
13380,Katherine,Scott,24/04/1955,M,F,60000,2,Bachelors,Management,0,0,01/02/2012,2-5 Miles
13381,Vanessa,Jenkins,18/03/1960,M,F,60000,2,Bachelors,Management,1,0,24/07/2013,10+ Miles
13382,Richard,Rogers,01/02/1960,M,M,70000,5,Partial College,Professional,1,2,12/02/2012,1-2 Miles
13383,Natalie,Wright,29/09/1961,S,F,60000,2,Partial College,Professional,1,2,31/01/2012,10+ Miles
13384,Mario,Ashe,23/04/1956,S,M,60000,2,Partial College,Professional,1,2,04/02/2012,10+ Miles
13385,Danielle,Cook,26/05/1956,S,F,60000,2,Partial College,Professional,1,2,23/02/2012,10+ Miles
13386,Samuel,Patterson,26/07/1955,M,M,60000,2,Partial College,Professional,0,2,02/10/2013,2-5 Miles
13387,Miranda,Jenkins,18/09/1955,M,F,60000,2,Partial College,Professional,1,1,02/11/2013,10+ Miles
13388,Marshall,Shen,11/12/1955,S,M,60000,2,Partial College,Professional,1,1,05/03/2013,10+ Miles
13389,Madison,Thomas,19/05/1956,M,F,70000,4,Partial College,Professional,0,1,30/11/2013,1-2 Miles
13390,Julia,Collins,23/11/1955,M,F,70000,4,Partial College,Professional,0,1,30/12/2013,1-2 Miles
13391,Brenda,Malhotra,26/08/1956,M,F,40000,2,Partial High School,Skilled Manual,1,3,02/10/2013,10+ Miles
13392,Hunter,Parker,30/10/1956,M,M,70000,2,High School,Professional,1,2,09/11/2013,10+ Miles
13393,Willie,Kumar,15/10/1956,M,M,70000,2,High School,Professional,1,2,10/05/2013,2-5 Miles
13394,Matthew,Clark,11/09/1956,S,M,70000,2,High School,Professional,1,2,12/05/2013,10+ Miles
13395,Gabriel,Li,11/01/1957,M,M,70000,2,High School,Professional,1,2,18/07/2013,2-5 Miles
13396,David,Kumar,24/12/1956,M,M,70000,2,High School,Professional,1,2,29/05/2013,10+ Miles
13397,Adam,Mitchell,04/04/1962,M,M,60000,2,Partial College,Professional,1,1,12/11/2013,10+ Miles
13398,Logan,Ross,12/09/1973,M,M,60000,2,Partial College,Professional,1,1,21/11/2013,10+ Miles
13399,Edward,Young,17/09/1956,M,M,60000,2,Partial College,Professional,0,2,08/11/2013,2-5 Miles
